L -686.6919, 176.3750, 0.6260,  -1162.2437, 176.3742, 0.6260,  64, 64, 64
L -621.6250, 18.3749, 0.6260,  -621.6250, 199.6250, -5.3314,  0, 127, 0
L -567.9782, 18.3744, 0.6260,  -621.6250, 18.3749, 0.6260,  0, 127, 0
L -567.6499, 18.1351, 0.6260,  -567.9782, 18.3744, 0.6260,  0, 127, 0
L -567.6249, -18.1497, 0.6260,  -567.6499, 18.1351, 0.6260,  0, 127, 0
L -567.8432, -18.3458, 0.6260,  -567.6249, -18.1497, 0.6260,  0, 127, 0
L -621.6250, -18.3750, 0.6260,  -567.8432, -18.3458, 0.6260,  0, 127, 0
L -621.6250, -207.6250, 0.6260,  -621.6250, -18.3750, 0.6260,  0, 127, 0
L -704.3458, -203.8934, 0.6263,  -704.3749, -242.3625, 0.6260,  0, 0, 0
L -703.9972, -203.6922, 0.6260,  -704.3458, -203.8934, 0.6263,  0, 0, 0
L -695.7807, -203.7632, 0.6260,  -703.9972, -203.6922, 0.6260,  0, 0, 0
L -695.6263, -204.3460, 0.6260,  -695.7807, -203.7632, 0.6260,  0, 0, 0
L -695.6250, -207.6250, 0.6260,  -695.6263, -204.3460, 0.6260,  0, 0, 0
L -621.6371, -207.6251, 0.6260,  -695.6250, -207.6250, 0.6260,  0, 0, 0
L -568.3749, -207.6250, -1.2493,  -621.6371, -207.6251, 0.6260,  0, 0, 0
L -568.3654, -191.9171, 0.6260,  -568.3383, -194.3750, 0.3882,  0, 0, 0
L -568.1086, -191.6408, 0.6260,  -568.3654, -191.9171, 0.6260,  0, 0, 0
L -560.3740, -191.6250, -0.1571,  -568.1086, -191.6408, 0.6260,  0, 0, 0
L -560.3749, -72.3750, 0.6260,  -560.3740, -191.6250, -0.1571,  0, 0, 0
L -563.9139, -72.3750, 0.6260,  -560.3749, -72.3750, 0.6260,  0, 0, 0
L -564.3070, -71.8606, 0.6273,  -563.9139, -72.3750, 0.6260,  0, 0, 0
L -564.3065, -63.9814, 0.6314,  -564.3070, -71.8606, 0.6273,  0, 0, 0
L -564.1050, -63.6674, 0.6260,  -564.3065, -63.9814, 0.6314,  0, 0, 0
L -560.3740, -63.6250, 0.6260,  -564.1050, -63.6674, 0.6260,  0, 0, 0
L -560.3749, -19.9954, 0.6260,  -560.3740, -63.6250, 0.6260,  0, 0, 0
L -560.1544, -19.6582, 0.5666,  -560.3749, -19.9954, 0.6260,  0, 0, 0
L -535.7527, -15.5426, -3.7667,  -560.1544, -19.6582, 0.5666,  0, 0, 0
L -531.9551, -14.5660, -4.9038,  -535.7527, -15.5426, -3.7667,  0, 0, 0
L -560.3745, 63.6250, -1.5324,  -548.9451, 13.8170, -4.8495,  0, 0, 0
L -564.9400, 63.6373, -0.4370,  -560.3745, 63.6250, -1.5324,  0, 0, 0
L -564.3627, 63.9369, -0.3469,  -564.9400, 63.6373, -0.4370,  0, 0, 0
L -564.3749, 72.9300, -0.5739,  -564.3627, 63.9369, -0.3469,  0, 0, 0
L -564.1947, 72.3204, -0.6340,  -564.3749, 72.9300, -0.5739,  0, 0, 0
L -560.3749, 72.3750, -1.9072,  -564.1947, 72.3204, -0.6340,  0, 0, 0
L -560.3745, 183.6250, -0.2325,  -560.3749, 72.3750, -1.9072,  0, 0, 0
L -568.2530, 183.6254, 0.6242,  -560.3745, 183.6250, -0.2325,  0, 0, 0
L -568.3069, 183.7844, 0.5929,  -568.2530, 183.6254, 0.6242,  0, 0, 0
L -568.3836, 186.3750, 0.5855,  -568.3069, 183.7844, 0.5929,  0, 0, 0
L -621.6250, 199.6250, -5.3311,  -568.3160, 199.6250, 0.6171,  0, 0, 0
L -624.3618, 199.6250, 0.6260,  -621.6250, 199.6250, -5.3314,  0, 0, 0
L -695.6250, 199.6250, 0.6260,  -624.3618, 199.6250, 0.6260,  0, 0, 0
L -695.6249, 196.1725, 0.6260,  -695.6250, 199.6250, 0.6260,  0, 0, 0
L -695.7798, 195.7350, 0.6260,  -695.6249, 196.1725, 0.6260,  0, 0, 0
L -696.4610, 195.6630, 0.6260,  -695.7798, 195.7350, 0.6260,  0, 0, 0
L -704.2413, 195.7512, 0.6266,  -696.4610, 195.6630, 0.6260,  0, 0, 0
L -704.3750, 196.9540, 0.6260,  -704.2413, 195.7512, 0.6266,  0, 0, 0
L -704.3745, 199.6250, 0.6260,  -704.3750, 196.9540, 0.6260,  0, 0, 0
L -807.6250, 199.6250, 0.6260,  -704.3745, 199.6250, 0.6260,  0, 0, 0
L -807.6249, 196.1339, 0.6260,  -807.6250, 199.6250, 0.6260,  0, 0, 0
L -807.7535, 195.7560, 0.6260,  -807.6249, 196.1339, 0.6260,  0, 0, 0
L -816.8630, 195.6733, 0.6260,  -807.7535, 195.7560, 0.6260,  0, 0, 0
L -816.3748, 196.2570, 0.6260,  -816.8630, 195.6733, 0.6260,  0, 0, 0
L -816.3749, 199.6250, 0.6260,  -816.3748, 196.2570, 0.6260,  0, 0, 0
L -943.6250, 199.6250, 0.6260,  -816.3749, 199.6250, 0.6260,  0, 0, 0
L -943.6240, 196.7150, 0.6260,  -943.6250, 199.6250, 0.6260,  0, 0, 0
L -943.9977, 195.6913, 0.6260,  -943.6240, 196.7150, 0.6260,  0, 0, 0
L -944.6000, 195.6922, 0.6260,  -943.9977, 195.6913, 0.6260,  0, 0, 0
L -952.3749, 195.6928, 0.6260,  -944.6000, 195.6922, 0.6260,  0, 0, 0
L -952.3749, 195.6928, 0.6260,  -952.3749, 205.1791, 0.6260,  0, 0, 0
L -1207.7988, -271.6831, 0.6260,  -1210.3749, -271.6030, 0.6260,  0, 0, 0
L -1207.6249, -279.6250, -3.8439,  -1207.7988, -271.6831, 0.6260,  0, 0, 0
L -1112.3730, -279.6250, -7.9001,  -1207.6249, -279.6250, -3.8439,  0, 0, 0
L -1112.3202, -275.8050, -7.5540,  -1112.3730, -279.6250, -7.9001,  0, 0, 0
L -1112.1766, -275.6691, -7.5479,  -1112.3202, -275.8050, -7.5540,  0, 0, 0
L -1103.9927, -275.6250, -8.3048,  -1112.1766, -275.6691, -7.5479,  0, 0, 0
L -1103.6259, -275.9719, -8.8987,  -1103.9927, -275.6250, -8.3048,  0, 0, 0
L -1103.6250, -279.6250, -8.4840,  -1103.6259, -275.9719, -8.8987,  0, 0, 0
L -976.3749, -279.6250, -5.4611,  -1103.6250, -279.6250, -8.4840,  0, 0, 0
L -976.3749, -276.5810, -4.8811,  -976.3749, -279.6250, -5.4611,  0, 0, 0
L -976.2155, -275.6933, -4.8026,  -976.3749, -276.5810, -4.8811,  0, 0, 0
L -968.7567, -275.6250, -4.4617,  -976.2155, -275.6933, -4.8026,  0, 0, 0
L -967.7146, -275.7565, -4.4805,  -968.7567, -275.6250, -4.4617,  0, 0, 0
L -967.6250, -279.6250, -5.3310,  -967.7146, -275.7565, -4.4805,  0, 0, 0
L -946.3654, -279.6250, -5.3310,  -967.6250, -279.6250, -5.3310,  0, 0, 0
L -939.6422, -279.6250, -5.3310,  -946.3654, -279.6250, -5.3310,  0, 0, 0
L -840.3749, -279.6250, 0.2467,  -911.9464, -279.6249, -5.2549,  0, 0, 0
L -840.3749, -276.1419, 0.6212,  -840.3749, -279.6250, 0.2467,  0, 0, 0
L -840.1145, -275.7072, 0.5737,  -840.3749, -276.1419, 0.6212,  0, 0, 0
L -832.1028, -275.6641, 0.1701,  -840.1145, -275.7072, 0.5737,  0, 0, 0
L -831.6249, -276.8899, 0.1495,  -832.1028, -275.6641, 0.1701,  0, 0, 0
L -831.6249, -279.6250, -0.2925,  -831.6249, -276.8899, 0.1495,  0, 0, 0
L -704.3740, -279.6250, 0.6260,  -831.6249, -279.6250, -0.2925,  0, 0, 0
L -704.3749, -242.3750, 0.6260,  -704.3740, -279.6250, 0.6260,  0, 0, 0
L -912.1434, -242.3463, 0.2924,  -704.3750, -242.3420, 0.6844,  0, 127, 0
L -912.3749, -241.9610, 0.3474,  -912.1434, -242.3463, 0.2924,  0, 127, 0
L -912.3749, -240.1896, 0.6004,  -912.3749, -241.9610, 0.3474,  0, 127, 0
L -943.6250, -240.2175, 0.5965,  -912.3749, -240.1896, 0.6004,  0, 127, 0
L -943.6250, -241.9660, 0.3467,  -943.6250, -240.2175, 0.5965,  0, 127, 0
L -943.8604, -242.3480, 0.2922,  -943.6250, -241.9660, 0.3467,  0, 127, 0
L -1186.6720, -242.3685, 0.6260,  -943.8604, -242.3480, 0.2922,  0, 127, 0
L -1186.3704, -242.5509, 0.6260,  -1186.6720, -242.3685, 0.6260,  0, 127, 0
L -1186.3610, 202.1020, 0.6260,  -1186.3704, -242.5509, 0.6260,  0, 127, 0
L -1186.6847, 202.3702, 0.6260,  -1186.3610, 202.1020, 0.6260,  0, 127, 0
L -1048.2119, 202.3750, 0.6260,  -1186.6847, 202.3702, 0.6260,  0, 127, 0
L -1048.2181, 223.8805, 0.6260,  -1048.2119, 202.3750, 0.6260,  0, 127, 0
L -1048.5470, 224.1645, 0.6260,  -1048.2181, 223.8805, 0.6260,  0, 127, 0
L -1004.2128, 224.1704, 0.6260,  -1048.5470, 224.1645, 0.6260,  0, 127, 0
L -1003.8736, 224.4230, 0.6260,  -1004.2128, 224.1704, 0.6260,  0, 127, 0
L -1003.7617, 202.3750, 0.6260,  -1003.8736, 224.4230, 0.6260,  0, 127, 0
L -952.3749, 202.3625, 0.6261,  -1003.7617, 202.3750, 0.6260,  0, 127, 0
L -952.3749, 231.6250, 0.6260,  -952.3749, 202.3625, 0.6261,  0, 0, 0
L -1006.2939, 231.6261, 0.6260,  -952.3749, 231.6250, 0.6260,  0, 0, 0
L -1006.3745, 231.9863, 0.6260,  -1006.2939, 231.6261, 0.6260,  0, 0, 0
L -1006.3749, 252.8785, 0.6260,  -1006.3745, 231.9863, 0.6260,  0, 0, 0
L -1012.1168, 277.5443, -5.2160,  -1006.3749, 252.8785, 0.6260,  0, 0, 0
L -1040.8750, 350.7038, -5.2065,  -1039.9948, 625.6250, -83.3143,  64, 64, 64
L -1040.9900, 294.4343, -5.2979,  -1040.8750, 350.7038, -5.2885,  64, 64, 64
L -1045.6250, 279.1908, 0.5788,  -1045.6250, 231.6656, 0.6260,  0, 0, 0
L -1040.9900, 294.4343, -5.3689,  -1045.6250, 279.1908, 0.5788,  0, 0, 0
L -1045.8303, 231.6653, 0.6260,  -1045.6313, 231.9293, 0.6260,  0, 0, 0
L -1079.6249, 231.6250, 0.6260,  -1045.6250, 231.6656, 0.6260,  0, 0, 0
L -1079.6250, 228.5000, 0.6260,  -1079.6249, 231.6250, 0.6260,  0, 0, 0
L -1079.8632, 227.6888, 0.6260,  -1079.6250, 228.5000, 0.6260,  0, 0, 0
L -1088.1349, 227.6885, 0.6260,  -1079.8632, 227.6888, 0.6260,  0, 0, 0
L -1088.3749, 228.7560, 0.6260,  -1088.1349, 227.6885, 0.6260,  0, 0, 0
L -1088.3749, 231.6250, 0.6260,  -1088.3749, 228.7560, 0.6260,  0, 0, 0
L -1207.6250, 231.6250, -1.4950,  -1088.3749, 231.6250, 0.6260,  0, 0, 0
L -1207.6467, 223.8728, 0.6260,  -1207.6250, 231.6250, -1.4950,  0, 0, 0
L -1207.8586, 223.6526, 0.6260,  -1207.6467, 223.8728, 0.6260,  0, 0, 0
L -1208.3586, 223.6250, 0.6243,  -1207.8586, 223.6526, 0.6260,  0, 0, 0
L -1210.3749, 223.6261, 0.4574,  -1208.3586, 223.6250, 0.6243,  0, 0, 0
L -1041.9637, 689.8654, -83.3739,  -1042.7418, 647.3572, -83.3927,  64, 64, 64
L -1009.7527, 680.7069, -83.3739,  -1041.9878, 680.6250, -83.3739,  64, 64, 64
L -1009.5905, 692.6249, -83.3739,  -1009.7527, 680.7069, -83.3739,  64, 64, 64
L -1005.9347, 686.6304, -83.3739,  -1009.6250, 690.9460, -83.3739,  64, 64, 64
L -1005.6988, 686.7707, -83.3739,  -1005.9347, 686.6304, -83.3739,  64, 64, 64
L -1000.9622, 691.4319, -83.3739,  -1005.6988, 686.7707, -83.3739,  64, 64, 64
L -997.5131, 687.9827, -83.3739,  -1000.9622, 691.4319, -83.3739,  64, 64, 64
L -1002.3432, 683.1508, -83.3739,  -997.5131, 687.9827, -83.3739,  64, 64, 64
L -997.3750, 677.4275, -83.3739,  -1002.3432, 683.1508, -83.3739,  64, 64, 64
L -997.3750, 648.4601, -83.3739,  -997.3750, 677.4275, -83.3739,  64, 64, 64
L -1002.1434, 643.4003, -83.3739,  -997.3750, 648.4601, -83.3739,  64, 64, 64
L -1002.3640, 642.9094, -83.3739,  -1002.1434, 643.4003, -83.3739,  64, 64, 64
L -997.5067, 638.2318, -83.3739,  -1002.3640, 642.9094, -83.3739,  64, 64, 64
L -1000.9424, 634.5877, -83.3739,  -997.5067, 638.2318, -83.3739,  64, 64, 64
L -1005.6272, 639.1575, -83.3739,  -1000.9424, 634.5877, -83.3739,  64, 64, 64
L -1006.2217, 639.3024, -83.3739,  -1005.6272, 639.1575, -83.3739,  64, 64, 64
L -1010.3224, 635.1915, -83.3739,  -1006.2217, 639.3024, -83.3739,  64, 64, 64
L -1010.3749, 634.9506, -83.3739,  -1010.3224, 635.1915, -83.3739,  64, 64, 64
L -1010.3749, 630.3750, -83.3739,  -1010.3749, 634.9506, -83.3739,  64, 64, 64
L -1021.9805, 630.3750, -83.3739,  -1010.3749, 630.3750, -83.3739,  64, 64, 64
L -1022.3691, 630.6470, -83.3739,  -1021.9805, 630.3750, -83.3739,  64, 64, 64
L -1022.3749, 625.9957, -83.3739,  -1022.3691, 630.6470, -83.3739,  64, 64, 64
L -1022.1000, 625.6385, -83.3739,  -1022.3749, 625.9957, -83.3739,  64, 64, 64
L -1012.2798, 625.6249, -83.3371,  -1022.1000, 625.6385, -83.3739,  64, 64, 64
L -1012.1168, 277.5443, -5.3212,  -1012.2798, 625.6249, -83.3371,  64, 64, 64
L -1036.3757, 625.6250, -83.3739,  -1040.1077, 625.6250, -83.2014,  64, 64, 64
L -1022.9918, 622.6384, -127.3739,  -1017.3242, 622.6249, -127.3739,  64, 64, 64
L -1022.3083, 622.7866, -127.3739,  -1022.9918, 622.6384, -127.3739,  64, 64, 64
L -1022.3685, 626.6910, -127.3739,  -1022.3083, 622.7866, -127.3739,  64, 64, 64
L -1022.4710, 626.3718, -127.3739,  -1022.3685, 626.6910, -127.3739,  64, 64, 64
L -1018.3749, 626.3749, -127.3739,  -1022.4710, 626.3718, -127.3739,  64, 64, 64
L -1018.3749, 627.6249, -127.3739,  -1018.3749, 626.3749, -127.3739,  64, 64, 64
L -1022.2390, 627.6257, -127.3739,  -1018.3749, 627.6249, -127.3739,  64, 64, 64
L -1022.3727, 627.9610, -127.3739,  -1022.2390, 627.6257, -127.3739,  64, 64, 64
L -1022.3704, 631.5819, -127.3739,  -1022.3727, 627.9610, -127.3739,  64, 64, 64
L -1022.7278, 631.3677, -127.3739,  -1022.3704, 631.5819, -127.3739,  64, 64, 64
L -1011.2518, 631.3749, -127.3739,  -1022.7278, 631.3677, -127.3739,  64, 64, 64
L -1010.1399, 632.3903, -127.3739,  -1011.2518, 631.3749, -127.3739,  64, 64, 64
L -1006.2404, 636.2875, -127.3739,  -1010.1399, 632.3903, -127.3739,  64, 64, 64
L -1005.8772, 636.3544, -127.3739,  -1006.2404, 636.2875, -127.3739,  64, 64, 64
L -1000.5102, 631.3749, -127.3739,  -1005.8772, 636.3544, -127.3739,  64, 64, 64
L -913.2853, 631.3749, -127.3739,  -1000.5102, 631.3749, -127.3739,  64, 64, 64
L -912.2780, 632.2513, -127.3739,  -913.2853, 631.3749, -127.3739,  64, 64, 64
L -908.2323, 636.2943, -127.3739,  -912.2780, 632.2513, -127.3739,  64, 64, 64
L -907.8301, 636.3342, -127.3739,  -908.2323, 636.2943, -127.3739,  64, 64, 64
L -903.4098, 631.4891, -127.3739,  -907.8301, 636.3342, -127.3739,  64, 64, 64
L -895.9043, 638.6250, -127.3739,  -903.4098, 631.4891, -127.3739,  64, 64, 64
L -900.3057, 642.7830, -127.3739,  -895.9043, 638.6250, -127.3739,  64, 64, 64
L -900.3256, 643.1856, -127.3739,  -900.3057, 642.7830, -127.3739,  64, 64, 64
L -896.3749, 647.1553, -127.3739,  -900.3256, 643.1856, -127.3739,  64, 64, 64
L -896.3749, 677.9655, -127.3739,  -896.3749, 647.1553, -127.3739,  64, 64, 64
L -901.2758, 682.7459, -127.3739,  -896.3749, 677.9655, -127.3739,  64, 64, 64
L -901.2477, 683.2825, -127.3739,  -901.2758, 682.7459, -127.3739,  64, 64, 64
L -896.5637, 688.3337, -127.3739,  -901.2477, 683.2825, -127.3739,  64, 64, 64
L -902.8700, 694.3396, -127.3739,  -896.5637, 688.3337, -127.3739,  64, 64, 64
L -903.8052, 693.6390, -127.3739,  -902.8700, 694.3396, -127.3739,  64, 64, 64
L -907.9926, 689.6249, -127.3739,  -903.8052, 693.6390, -127.3739,  64, 64, 64
L -908.2626, 689.7323, -127.3739,  -907.9926, 689.6249, -127.3739,  64, 64, 64
L -913.6793, 694.6250, -127.3739,  -908.2626, 689.7323, -127.3739,  64, 64, 64
L -1000.9329, 694.6250, -127.3739,  -913.6793, 694.6250, -127.3739,  64, 64, 64
L -1005.7798, 689.6961, -127.3739,  -1000.9329, 694.6250, -127.3739,  64, 64, 64
L -1006.1349, 689.6499, -127.3739,  -1005.7798, 689.6961, -127.3739,  64, 64, 64
L -1009.6250, 693.9460, -127.3739,  -1006.1349, 689.6499, -127.3739,  64, 64, 64
L -1009.6250, 677.9971, -127.3739,  -1009.6250, 693.9460, -127.3739,  64, 64, 64
L -1009.8075, 677.6779, -127.3739,  -1009.6250, 677.9971, -127.3739,  64, 64, 64
L -1057.6250, 677.6249, -127.3739,  -1009.8075, 677.6779, -127.3739,  64, 64, 64
L -1057.6250, 648.1458, -127.3739,  -1057.6250, 677.6249, -127.3739,  64, 64, 64
L -1056.4175, 646.9479, -127.3739,  -1057.6250, 648.1458, -127.3739,  64, 64, 64
L -1052.7343, 643.2644, -127.3739,  -1056.4175, 646.9479, -127.3739,  64, 64, 64
L -1052.6249, 642.9959, -127.3739,  -1052.7343, 643.2644, -127.3739,  64, 64, 64
L -1057.4989, 638.2910, -127.3739,  -1052.6249, 642.9959, -127.3739,  64, 64, 64
L -1050.8730, 631.4034, -127.3739,  -1057.4989, 638.2910, -127.3739,  64, 64, 64
L -1046.2164, 636.3061, -127.3739,  -1050.8730, 631.4034, -127.3739,  64, 64, 64
L -1045.8531, 636.3451, -127.3739,  -1046.2164, 636.3061, -127.3739,  64, 64, 64
L -1040.4003, 631.3749, -127.3739,  -1045.8531, 636.3451, -127.3739,  64, 64, 64
L -1029.9951, 631.3749, -127.3739,  -1040.4003, 631.3749, -127.3739,  64, 64, 64
L -1029.6757, 631.1893, -127.3739,  -1029.9951, 631.3749, -127.3739,  64, 64, 64
L -1029.6322, 627.9243, -127.3739,  -1029.6757, 631.1893, -127.3739,  64, 64, 64
L -1029.7445, 627.7250, -127.3739,  -1029.6322, 627.9243, -127.3739,  64, 64, 64
L -1033.6250, 627.6249, -127.3739,  -1029.7445, 627.7250, -127.3739,  64, 64, 64
L -1033.6250, 626.3740, -127.3739,  -1033.6250, 627.6249, -127.3739,  64, 64, 64
L -1029.8052, 626.3205, -127.3739,  -1033.6250, 626.3740, -127.3739,  64, 64, 64
L -1029.7251, 626.2549, -127.3739,  -1029.8052, 626.3205, -127.3739,  64, 64, 64
L -1029.6748, 622.8128, -127.3739,  -1029.7251, 626.2549, -127.3739,  64, 64, 64
L -1029.8876, 622.6421, -127.3739,  -1029.6748, 622.8128, -127.3739,  64, 64, 64
L -1041.4528, 622.6249, -127.3739,  -1029.8876, 622.6421, -127.3739,  64, 64, 64
L -1041.9438, 621.5257, -127.3739,  -1041.4528, 622.6249, -127.3739,  64, 64, 64
L -1045.8311, 617.6651, -127.3739,  -1041.9438, 621.5257, -127.3739,  64, 64, 64
L -1046.1168, 617.6435, -127.3739,  -1045.8311, 617.6651, -127.3739,  64, 64, 64
L -1071.2427, 642.7124, -127.3739,  -1046.1168, 617.6435, -127.3739,  64, 64, 64
L -1071.2427, 642.7124, -127.3739,  -1071.2427, 642.7124, -127.3739,  64, 64, 64
L -1071.3024, 643.2217, -127.3739,  -1071.2427, 642.7124, -127.3739,  64, 64, 64
L -1066.3749, 648.4388, -127.3739,  -1071.3024, 643.2217, -127.3739,  64, 64, 64
L -1066.3749, 677.8863, -127.3739,  -1066.3749, 648.4388, -127.3739,  64, 64, 64
L -1071.2996, 682.7744, -127.3739,  -1066.3749, 677.8863, -127.3739,  64, 64, 64
L -1071.2688, 683.2613, -127.3739,  -1071.2996, 682.7744, -127.3739,  64, 64, 64
L -1046.2028, 708.3188, -127.3739,  -1071.2688, 683.2613, -127.3739,  64, 64, 64
L -1045.8007, 708.3174, -127.3739,  -1046.2028, 708.3188, -127.3739,  64, 64, 64
L -1040.5742, 703.3749, -127.3739,  -1045.8007, 708.3174, -127.3739,  64, 64, 64
L -1011.2182, 703.3749, -127.3739,  -1040.5742, 703.3749, -127.3739,  64, 64, 64
L -1006.7970, 708.3680, -127.3739,  -1011.2182, 703.3749, -127.3739,  64, 64, 64
L -1005.7404, 708.2708, -127.3739,  -1006.7970, 708.3680, -127.3739,  64, 64, 64
L -1000.4269, 703.3749, -127.3739,  -1005.7404, 708.2708, -127.3739,  64, 64, 64
L -913.1798, 703.3749, -127.3739,  -1000.4269, 703.3749, -127.3739,  64, 64, 64
L -912.1689, 704.3614, -127.3739,  -913.1798, 703.3749, -127.3739,  64, 64, 64
L -908.2522, 708.2775, -127.3739,  -912.1689, 704.3614, -127.3739,  64, 64, 64
L -907.8115, 708.3242, -127.3739,  -908.2522, 708.2775, -127.3739,  64, 64, 64
L -882.6250, 682.9868, -127.3739,  -907.8115, 708.3242, -127.3739,  64, 64, 64
L -882.6616, 682.8377, -127.3739,  -882.6250, 682.9868, -127.3739,  64, 64, 64
L -887.6249, 677.8731, -127.3739,  -882.6616, 682.8377, -127.3739,  64, 64, 64
L -887.6250, 648.3042, -127.3739,  -887.6249, 677.8731, -127.3739,  64, 64, 64
L -882.7409, 643.2712, -127.3739,  -887.6250, 648.3042, -127.3739,  64, 64, 64
L -882.6493, 642.8668, -127.3739,  -882.7409, 643.2712, -127.3739,  64, 64, 64
L -907.7998, 617.6825, -127.3739,  -882.6493, 642.8668, -127.3739,  64, 64, 64
L -908.2670, 617.7364, -127.3739,  -907.7998, 617.6825, -127.3739,  64, 64, 64
L -912.7249, 622.6249, -127.3739,  -908.2670, 617.7364, -127.3739,  64, 64, 64
L -1000.8052, 622.6249, -127.3739,  -912.7249, 622.6249, -127.3739,  64, 64, 64
L -1006.3500, 617.6249, -127.3739,  -1000.8052, 622.6249, -127.3739,  64, 64, 64
L -1010.9180, 622.6249, -127.3739,  -1006.3500, 617.6249, -127.3739,  64, 64, 64
L -1019.5801, 622.6249, -127.3739,  -1010.9180, 622.6249, -127.3739,  64, 64, 64
L -1039.6250, 808.1553, -159.3737,  -1039.6249, 837.7210, -159.3737,  64, 64, 64
L -1035.7505, 804.2807, -159.3737,  -1039.6250, 808.1553, -159.3737,  64, 64, 64
L -1035.6757, 803.8111, -159.3737,  -1035.7505, 804.2807, -159.3737,  64, 64, 64
L -1059.6431, 779.8260, -159.3737,  -1035.6757, 803.8111, -159.3737,  64, 64, 64
L -1060.8610, 779.6349, -159.3737,  -1059.6431, 779.8260, -159.3737,  64, 64, 64
L -1064.1549, 783.6250, -159.3737,  -1060.8610, 779.6349, -159.3737,  64, 64, 64
L -1111.8444, 783.6249, -159.3737,  -1064.1549, 783.6250, -159.3737,  64, 64, 64
L -1115.7690, 779.7042, -159.3737,  -1111.8444, 783.6249, -159.3737,  64, 64, 64
L -1116.1265, 779.6470, -159.3737,  -1115.7690, 779.7042, -159.3737,  64, 64, 64
L -1140.2310, 803.7010, -159.3737,  -1116.1265, 779.6470, -159.3737,  64, 64, 64
L -1140.3441, 804.1490, -159.3737,  -1140.2310, 803.7010, -159.3737,  64, 64, 64
L -1136.3749, 808.1553, -159.3737,  -1140.3441, 804.1490, -159.3737,  64, 64, 64
L -1136.3749, 887.8445, -159.3737,  -1136.3749, 808.1553, -159.3737,  64, 64, 64
L -1140.2125, 891.6820, -159.3737,  -1136.3749, 887.8445, -159.3737,  64, 64, 64
L -1140.2664, 892.2635, -159.3737,  -1140.2125, 891.6820, -159.3737,  64, 64, 64
L -1116.3677, 916.1621, -159.3737,  -1140.2664, 892.2635, -159.3737,  64, 64, 64
L -1115.7990, 916.3169, -159.3737,  -1116.3677, 916.1621, -159.3737,  64, 64, 64
L -1111.8444, 912.3750, -159.3737,  -1115.7990, 916.3169, -159.3737,  64, 64, 64
L -1096.3749, 912.3750, -159.3737,  -1111.8444, 912.3750, -159.3737,  64, 64, 64
L -1096.2871, 913.2409, -159.3737,  -1096.3749, 912.3750, -159.3737,  64, 64, 64
L -1093.9963, 913.3749, -159.3737,  -1096.2871, 913.2409, -159.3737,  64, 64, 64
L -1093.7527, 913.2821, -159.3737,  -1093.9963, 913.3749, -159.3737,  64, 64, 64
L -1093.6639, 910.8333, -159.3737,  -1093.7527, 913.2821, -159.3737,  64, 64, 64
L -1093.8456, 910.6580, -159.3737,  -1093.6639, 910.8333, -159.3737,  64, 64, 64
L -1097.6250, 910.6249, -159.3737,  -1093.8456, 910.6580, -159.3737,  64, 64, 64
L -1097.6250, 909.3749, -159.3737,  -1097.6250, 910.6249, -159.3737,  64, 64, 64
L -1093.9990, 909.3749, -159.3737,  -1097.6250, 909.3749, -159.3737,  64, 64, 64
L -1093.6277, 909.4809, -159.3737,  -1093.9990, 909.3749, -159.3737,  64, 64, 64
L -1093.6373, 906.9043, -159.3737,  -1093.6277, 909.4809, -159.3737,  64, 64, 64
L -1093.8837, 906.6434, -159.3737,  -1093.6373, 906.9043, -159.3737,  64, 64, 64
L -1095.9646, 906.6249, -159.3737,  -1093.8837, 906.6434, -159.3737,  64, 64, 64
L -1096.3396, 906.8414, -159.3737,  -1095.9646, 906.6249, -159.3737,  64, 64, 64
L -1096.3749, 907.6250, -159.3737,  -1096.3396, 906.8414, -159.3737,  64, 64, 64
L -1119.8444, 907.6250, -159.3737,  -1096.3749, 907.6250, -159.3737,  64, 64, 64
L -1131.6250, 895.8445, -159.3737,  -1119.8444, 907.6250, -159.3737,  64, 64, 64
L -1131.6250, 848.3749, -159.3737,  -1131.6250, 895.8445, -159.3737,  64, 64, 64
L -1102.8440, 848.3749, -159.3737,  -1131.6250, 848.3749, -159.3737,  64, 64, 64
L -1101.6365, 848.9239, -159.3737,  -1102.8440, 848.3749, -159.3737,  64, 64, 64
L -1101.6285, 833.9456, -159.3737,  -1101.6365, 848.9239, -159.3737,  64, 64, 64
L -1101.8016, 833.6816, -159.3737,  -1101.6285, 833.9456, -159.3737,  64, 64, 64
L -1104.2599, 833.6250, -159.3737,  -1101.8016, 833.6816, -159.3737,  64, 64, 64
L -1104.3740, 833.9800, -159.3737,  -1104.2599, 833.6250, -159.3737,  64, 64, 64
L -1104.3750, 845.6250, -159.3737,  -1104.3740, 833.9800, -159.3737,  64, 64, 64
L -1131.6250, 845.6249, -159.3737,  -1104.3750, 845.6250, -159.3737,  64, 64, 64
L -1131.6250, 800.1553, -159.3737,  -1131.6250, 845.6249, -159.3737,  64, 64, 64
L -1119.8444, 788.3749, -159.3737,  -1131.6250, 800.1553, -159.3737,  64, 64, 64
L -1104.3749, 788.3749, -159.3737,  -1119.8444, 788.3749, -159.3737,  64, 64, 64
L -1104.1376, 822.3487, -159.3737,  -1104.3749, 788.3749, -159.3737,  64, 64, 64
L -1104.3499, 822.3749, -159.3737,  -1104.1376, 822.3487, -159.3737,  64, 64, 64
